Review_ID,Restaurant_ID,User_ID,Rating,Review_Text
REV01858,R0089,U00977,3,Too salty.
REV01859,R0137,U00569,5,Generous portions.
REV01860,R0030,U00088,4,Amazing food!
REV01861,R0188,U00465,4,Worth every penny.
REV01862,R0080,U00424,4,Generous portions.
REV01863,R0166,U00231,3,Too salty.
REV01864,R0198,U00603,2,Not enough quantity.
REV01865,R0047,U00356,4,Loved the ambiance. Five stars!
REV01866,R0113,U00505,4,The taste was authentic.
REV01867,R0189,U00299,4,Highly recommended!
REV01868,R0011,U00295,4,Fresh and hot.
REV01869,R0129,U00627,5,Worth every penny. Five stars!
REV01870,R0154,U00274,3,Decent food for the price.
REV01871,R0057,U00148,4,Fresh and hot. I especially liked the dessert.
REV01872,R0190,U00443,5,Highly recommended!
REV01873,R0049,U00721,2,Stale ingredients.
REV01874,R0138,U00501,3,Just another place.
REV01875,R0059,U00124,5,Highly recommended! Five stars!
REV01876,R0198,U00184,5,Best in town.
REV01877,R0059,U00066,4,Loved the ambiance.
REV01878,R0055,U00964,2,Not worth the hype.
REV01879,R0100,U00102,3,Generous portions.
REV01880,R0195,U00406,4,Fresh and hot.
REV01881,R0103,U00457,2,Terrible taste.
REV01882,R0176,U00144,3,It was okay.
REV01883,R0113,U00275,4,Highly recommended! The main course was perfectly cooked.
REV01884,R0024,U00214,1,Not worth the hype.
REV01885,R0003,U00965,2,Overpriced.
REV01886,R0189,U00431,4,Loved the ambiance. The main course was perfectly cooked.
REV01887,R0045,U00753,2,Not enough quantity.
REV01888,R0056,U00777,4,The taste was authentic.
REV01889,R0036,U00007,2,Food was cold.
REV01890,R0080,U00640,5,Loved the ambiance.
REV01891,R0013,U00040,5,Best in town. I especially liked the dessert.
REV01892,R0071,U00327,3,Might try again.
REV01893,R0105,U00567,4,Highly recommended!
REV01894,R0025,U00966,2,Not worth the hype.
REV01895,R0109,U00431,2,Not enough quantity.
REV01896,R0037,U00525,5,Best in town.
REV01897,R0137,U00756,4,Worth every penny.
REV01898,R0047,U00691,5,The taste was authentic.
REV01899,R0020,U00509,3,Fresh and hot.
REV01900,R0160,U00761,4,Loved the ambiance.
REV01901,R0034,U00888,3,Standard quality.
REV01902,R0057,U00168,5,Highly recommended!
REV01903,R0088,U00857,3,A bit plain.
REV01904,R0022,U00259,4,"Great service, very fast."
REV01905,R0030,U00984,4,Worth every penny. The main course was perfectly cooked.
REV01906,R0154,U00261,3,Average experience.
REV01907,R0189,U00519,2,Not enough quantity.
REV01908,R0110,U00997,4,Will definitely order again.
REV01909,R0065,U00019,2,Terrible taste.
REV01910,R0161,U00755,5,Fresh and hot.
REV01911,R0017,U00156,4,Worth every penny.
REV01912,R0168,U00234,3,"Met expectations, mostly."
REV01913,R0042,U00625,5,Highly recommended!
REV01914,R0043,U00574,4,Worth every penny. Five stars!
REV01915,R0015,U00767,4,Generous portions.
REV01916,R0155,U00891,5,Fresh and hot. I especially liked the dessert.
REV01917,R0123,U00105,2,Delivery was very late.
REV01918,R0142,U00661,3,The taste was authentic.
REV01919,R0010,U00340,4,Fresh and hot. The main course was perfectly cooked.
REV01920,R0162,U00253,4,Fresh and hot.
REV01921,R0045,U00965,5,Loved the ambiance. Five stars!
REV01922,R0170,U00190,5,The taste was authentic.
REV01923,R0197,U00208,5,The taste was authentic.
REV01924,R0028,U00745,4,Best in town.
REV01925,R0087,U00501,3,Amazing food!
REV01926,R0096,U00724,2,Food was cold.
REV01927,R0043,U00246,5,Fresh and hot. I especially liked the dessert.
REV01928,R0066,U00536,2,Too salty.
REV01929,R0048,U00571,4,Loved the ambiance.
REV01930,R0037,U00264,5,Highly recommended!
REV01931,R0109,U00711,3,"Met expectations, mostly."
REV01932,R0188,U00719,5,Best in town.
REV01933,R0074,U00348,5,Fresh and hot.
REV01934,R0101,U00219,5,The taste was authentic. I especially liked the dessert.
REV01935,R0061,U00408,4,Generous portions.
REV01936,R0017,U00287,4,Best in town.
REV01937,R0080,U00355,3,Hit or miss.
REV01938,R0023,U00664,5,Worth every penny.
REV01939,R0078,U00117,4,Loved the ambiance.
REV01940,R0123,U00294,3,Worth every penny.
REV01941,R0005,U00493,5,Highly recommended! The main course was perfectly cooked.
REV01942,R0071,U00030,4,Highly recommended!
REV01943,R0146,U00428,5,Generous portions.
REV01944,R0131,U00521,5,Amazing food!
REV01945,R0101,U00190,5,Highly recommended!
REV01946,R0030,U00094,2,Food was cold.
REV01947,R0156,U00429,5,Loved the ambiance.
REV01948,R0077,U00483,5,Highly recommended!
REV01949,R0018,U00466,3,Standard quality.
REV01950,R0079,U00267,5,Highly recommended!
REV01951,R0175,U00383,4,Will definitely order again.
REV01952,R0082,U00539,4,Highly recommended!
REV01953,R0152,U00722,2,Too salty.
REV01954,R0098,U00580,3,It was okay.
REV01955,R0054,U00508,5,Fresh and hot. I especially liked the dessert.
REV01956,R0199,U00577,5,The taste was authentic.
REV01957,R0138,U00102,4,Amazing food!
REV01958,R0167,U00335,4,Best in town.
REV01959,R0029,U00772,2,Terrible taste.
REV01960,R0165,U00311,5,Worth every penny.
REV01961,R0156,U00694,5,Loved the ambiance.
REV01962,R0019,U00928,2,Bad packaging.
REV01963,R0090,U00181,3,Worth every penny.
REV01964,R0098,U00508,3,Average experience.
REV01965,R0082,U00700,3,A bit plain.
REV01966,R0092,U00423,3,Highly recommended!
REV01967,R0136,U00798,4,Will definitely order again.
REV01968,R0063,U00641,5,The taste was authentic.
REV01969,R0159,U00353,2,Stale ingredients.
REV01970,R0157,U00533,4,Best in town.
REV01971,R0196,U00275,3,Hit or miss.
REV01972,R0195,U00041,4,Fresh and hot.
REV01973,R0146,U00749,4,Amazing food! I especially liked the dessert.
REV01974,R0008,U00136,5,Highly recommended!
REV01975,R0016,U00902,5,Worth every penny.
REV01976,R0079,U00867,3,Worth every penny.
REV01977,R0185,U00177,4,Loved the ambiance. I especially liked the dessert.
REV01978,R0026,U00098,4,Generous portions.
REV01979,R0057,U00165,4,Highly recommended!
REV01980,R0117,U00939,4,Loved the ambiance. I especially liked the dessert.
REV01981,R0138,U00962,4,Fresh and hot. The main course was perfectly cooked.
REV01982,R0172,U00975,4,Generous portions.
REV01983,R0051,U00293,3,Just another place.
REV01984,R0053,U00350,2,Bad packaging.
REV01985,R0035,U00829,5,Fresh and hot. Five stars!
REV01986,R0084,U00044,5,Fresh and hot.
REV01987,R0016,U00399,4,Loved the ambiance.
REV01988,R0089,U00378,4,Generous portions.
REV01989,R0017,U00028,3,Food was cold.
REV01990,R0011,U00581,5,Generous portions.
REV01991,R0027,U00243,5,Loved the ambiance.
REV01992,R0139,U00505,4,"Great service, very fast. I especially liked the dessert."
REV01993,R0094,U00396,5,Fresh and hot.
REV01994,R0099,U00048,5,Amazing food!
REV01995,R0108,U00877,3,Decent food for the price.
REV01996,R0011,U00752,5,Loved the ambiance.
REV01997,R0019,U00541,4,Generous portions. Five stars!
REV01998,R0059,U00266,5,Worth every penny.
REV01999,R0128,U00806,3,Nothing special.
REV02000,R0141,U00771,3,Will definitely order again.
REV02001,R0071,U00471,4,Generous portions.
REV02002,R0129,U00403,4,Fresh and hot. The main course was perfectly cooked.
REV02003,R0103,U00769,3,Nothing special.
REV02004,R0171,U00070,5,Will definitely order again.
REV02005,R0122,U00430,3,Nothing special.
REV02006,R0172,U00130,4,Fresh and hot.
REV02007,R0086,U00409,4,Loved the ambiance.
REV02008,R0012,U00675,2,Stale ingredients.
REV02009,R0020,U00399,3,Average experience.
REV02010,R0069,U00507,3,Amazing food!
REV02011,R0101,U00194,4,Worth every penny.
REV02012,R0129,U00992,5,Loved the ambiance.
REV02013,R0003,U00753,5,Worth every penny.
REV02014,R0100,U00155,3,Standard quality.
REV02015,R0015,U00829,4,Generous portions. I especially liked the dessert.
REV02016,R0064,U00469,5,Worth every penny.
REV02017,R0006,U00157,3,Rude staff.
REV02018,R0055,U00051,3,Might try again.
REV02019,R0079,U00859,4,Worth every penny.
REV02020,R0087,U00929,4,Fresh and hot. I especially liked the dessert.
REV02021,R0141,U00091,4,Generous portions.
REV02022,R0155,U00612,4,Amazing food!
REV02023,R0047,U00901,4,The taste was authentic.
REV02024,R0007,U00733,4,Loved the ambiance.
REV02025,R0092,U00701,3,Hit or miss.
REV02026,R0100,U00674,3,Just another place.
REV02027,R0087,U00121,5,"Great service, very fast."
REV02028,R0110,U00003,2,Not enough quantity.
REV02029,R0060,U00795,2,Food was cold.
REV02030,R0004,U00743,5,Loved the ambiance.
REV02031,R0136,U00574,5,The taste was authentic.
REV02032,R0054,U00830,3,Not enough quantity.
REV02033,R0004,U00029,3,Will definitely order again.
REV02034,R0148,U00652,3,Overpriced.
REV02035,R0140,U00354,4,Loved the ambiance. The main course was perfectly cooked.
REV02036,R0008,U00076,5,Fresh and hot. The main course was perfectly cooked.
REV02037,R0152,U00167,4,Amazing food! I especially liked the dessert.
REV02038,R0119,U00365,5,Amazing food!
REV02039,R0155,U00102,4,Amazing food! The main course was perfectly cooked.
REV02040,R0033,U00225,4,"Great service, very fast. Five stars!"
REV02041,R0123,U00222,4,Generous portions.
REV02042,R0071,U00632,4,Generous portions. The main course was perfectly cooked.
REV02043,R0145,U00761,5,Worth every penny.
REV02044,R0088,U00949,3,Might try again.
REV02045,R0181,U00757,1,Overpriced.
REV02046,R0173,U00746,4,Highly recommended!
REV02047,R0066,U00618,4,Fresh and hot.
REV02048,R0129,U00541,4,Worth every penny.
REV02049,R0136,U00771,4,Loved the ambiance.
REV02050,R0190,U00450,5,Amazing food!
REV02051,R0047,U00286,3,Worth every penny.
REV02052,R0025,U00997,2,Food was cold.
REV02053,R0073,U00488,3,Amazing food!
REV02054,R0074,U00985,5,Amazing food!
REV02055,R0094,U00777,5,"Great service, very fast."
REV02056,R0147,U00573,5,Generous portions. I especially liked the dessert.
REV02057,R0131,U00281,2,Food was cold.
REV02058,R0152,U00229,5,Fresh and hot.
REV02059,R0022,U00352,4,Generous portions. Five stars!
REV02060,R0113,U00593,4,Loved the ambiance.
REV02061,R0146,U00426,3,Just another place.
REV02062,R0139,U00177,5,Generous portions.
REV02063,R0094,U00742,5,Highly recommended!
REV02064,R0143,U00559,4,Worth every penny. Five stars!
REV02065,R0161,U00861,5,Highly recommended!
REV02066,R0163,U00849,3,Just another place.
REV02067,R0179,U00339,5,The taste was authentic.
REV02068,R0070,U00410,4,Will definitely order again.
REV02069,R0138,U00527,5,Best in town.
REV02070,R0007,U00454,3,Might try again.
REV02071,R0053,U00671,2,Overpriced.
REV02072,R0127,U00517,1,Not enough quantity.
REV02073,R0079,U00109,5,Fresh and hot.
REV02074,R0097,U00919,3,Average experience.
REV02075,R0193,U00794,3,Terrible taste.
REV02076,R0028,U00349,5,Highly recommended!
REV02077,R0160,U00594,5,Highly recommended! I especially liked the dessert.
REV02078,R0024,U00417,4,"Great service, very fast."
REV02079,R0157,U00959,3,Standard quality.
REV02080,R0118,U00251,5,Worth every penny.
REV02081,R0180,U00410,3,The taste was authentic.
REV02082,R0127,U00149,1,Overpriced.
REV02083,R0070,U00966,3,A bit plain.
REV02084,R0111,U00341,5,Fresh and hot.
REV02085,R0065,U00182,3,Hit or miss.
REV02086,R0061,U00192,4,Will definitely order again. The main course was perfectly cooked.
REV02087,R0035,U00985,4,Worth every penny. Five stars!
REV02088,R0080,U00546,4,Highly recommended!
REV02089,R0135,U00535,3,"Met expectations, mostly."
REV02090,R0145,U00649,3,Fresh and hot.
REV02091,R0019,U00019,3,Too salty.
REV02092,R0133,U00102,2,Not enough quantity.
REV02093,R0082,U00106,3,Decent food for the price.
REV02094,R0148,U00105,3,Fresh and hot.
REV02095,R0198,U00314,4,The taste was authentic.
REV02096,R0077,U00200,4,Generous portions. The main course was perfectly cooked.
REV02097,R0016,U00378,4,Highly recommended!
REV02098,R0036,U00614,5,Loved the ambiance. I especially liked the dessert.
REV02099,R0200,U00335,4,Amazing food!
REV02100,R0071,U00625,5,Highly recommended!
REV02101,R0056,U00243,3,Just another place.
REV02102,R0174,U00606,4,Best in town.
REV02103,R0152,U00369,4,Fresh and hot. Five stars!
REV02104,R0109,U00571,5,Best in town. I especially liked the dessert.
REV02105,R0092,U00088,2,Stale ingredients.
REV02106,R0098,U00932,2,Stale ingredients.
REV02107,R0130,U00560,5,"Great service, very fast."
REV02108,R0145,U00111,3,Stale ingredients.
REV02109,R0200,U00168,5,Highly recommended!
REV02110,R0197,U00087,3,Decent food for the price.
REV02111,R0053,U00165,3,Worth every penny.
REV02112,R0145,U00470,3,Worth every penny.
REV02113,R0155,U00741,4,Amazing food! Five stars!
REV02114,R0027,U00911,4,"Great service, very fast."
REV02115,R0056,U00030,3,Stale ingredients.
REV02116,R0178,U00391,5,Fresh and hot. Five stars!
REV02117,R0104,U00204,4,Fresh and hot.
REV02118,R0019,U00883,1,Too salty.
REV02119,R0138,U00004,5,Generous portions.
REV02120,R0025,U00480,3,Average experience.
REV02121,R0138,U00948,5,Loved the ambiance.
REV02122,R0156,U00548,4,Best in town.
REV02123,R0056,U00784,3,Average experience.
REV02124,R0138,U00556,4,Best in town.
REV02125,R0034,U00603,5,Generous portions.
REV02126,R0047,U00599,3,"Met expectations, mostly."
REV02127,R0082,U00731,3,Hit or miss.
REV02128,R0076,U00158,3,Terrible taste.
REV02129,R0039,U00924,3,Average experience.
REV02130,R0104,U00145,3,Too salty.
REV02131,R0159,U00631,4,Fresh and hot.
REV02132,R0050,U00306,5,Highly recommended!
REV02133,R0104,U00133,4,Worth every penny.
REV02134,R0066,U00820,4,Generous portions.
REV02135,R0161,U00569,4,Amazing food!
REV02136,R0004,U00048,5,Generous portions.
REV02137,R0009,U00697,4,Generous portions.
REV02138,R0038,U00106,3,Terrible taste.
REV02139,R0059,U00939,5,The taste was authentic.
REV02140,R0068,U00106,5,The taste was authentic.
REV02141,R0119,U00654,3,Nothing special.
REV02142,R0057,U00521,4,Loved the ambiance.
REV02143,R0180,U00363,3,Hit or miss.
REV02144,R0081,U00997,5,Loved the ambiance.
REV02145,R0099,U00490,4,The taste was authentic. Five stars!
REV02146,R0174,U00534,4,Will definitely order again.
REV02147,R0118,U00907,4,Highly recommended!
REV02148,R0034,U00149,5,Best in town. I especially liked the dessert.
REV02149,R0089,U00697,4,Generous portions.
REV02150,R0162,U00851,3,"Met expectations, mostly."
REV02151,R0018,U00434,4,The taste was authentic. The main course was perfectly cooked.
REV02152,R0115,U00900,4,Highly recommended!
REV02153,R0037,U00754,3,Worth every penny.
REV02154,R0023,U00249,3,Stale ingredients.
REV02155,R0078,U00368,5,Generous portions.
REV02156,R0145,U00697,4,"Great service, very fast."
REV02157,R0032,U00344,4,Best in town. I especially liked the dessert.
REV02158,R0190,U00085,3,Decent food for the price.
REV02159,R0181,U00002,4,"Great service, very fast. I especially liked the dessert."
REV02160,R0125,U00361,4,Best in town.
REV02161,R0003,U00298,1,Delivery was very late.
REV02162,R0096,U00869,4,"Great service, very fast."
REV02163,R0038,U00339,5,Worth every penny. The main course was perfectly cooked.
REV02164,R0086,U00010,5,Highly recommended!
REV02165,R0081,U00421,2,Not enough quantity.
REV02166,R0025,U00551,5,Generous portions. The main course was perfectly cooked.
REV02167,R0046,U00820,4,Highly recommended!
REV02168,R0020,U00262,5,The taste was authentic. The main course was perfectly cooked.
REV02169,R0118,U00304,5,The taste was authentic.
REV02170,R0100,U00744,2,Overpriced.
REV02171,R0154,U00937,5,Best in town.
REV02172,R0119,U00092,4,Fresh and hot. I especially liked the dessert.
REV02173,R0133,U00375,4,Loved the ambiance. Five stars!
REV02174,R0104,U00402,2,Rude staff.
REV02175,R0157,U00926,5,Worth every penny.
REV02176,R0171,U00929,5,The taste was authentic.
REV02177,R0115,U00611,5,Worth every penny.
REV02178,R0110,U00035,4,"Great service, very fast."
REV02179,R0198,U00528,4,Fresh and hot.
REV02180,R0175,U00234,3,Fresh and hot.
REV02181,R0193,U00649,3,Loved the ambiance.
REV02182,R0045,U00458,3,Will definitely order again.
REV02183,R0005,U00295,4,Amazing food!
REV02184,R0017,U00683,2,Food was cold.
REV02185,R0020,U00185,4,Worth every penny.
REV02186,R0154,U00768,3,Not enough quantity.
REV02187,R0148,U00953,3,The taste was authentic.
REV02188,R0114,U00008,4,"Great service, very fast."
REV02189,R0041,U00610,4,"Great service, very fast."
REV02190,R0197,U00011,5,Loved the ambiance.
REV02191,R0119,U00594,1,Overpriced.
REV02192,R0082,U00091,1,Too salty.
REV02193,R0051,U00424,3,Just another place.
REV02194,R0199,U00309,4,The taste was authentic.
REV02195,R0006,U00367,5,Generous portions.
REV02196,R0040,U00471,2,Terrible taste.
REV02197,R0095,U00076,3,Standard quality.
REV02198,R0164,U00164,3,Fresh and hot.
REV02199,R0027,U00068,4,"Great service, very fast. Five stars!"
REV02200,R0008,U00085,5,Amazing food!
REV02201,R0149,U00458,4,Generous portions. The main course was perfectly cooked.
REV02202,R0025,U00517,4,Will definitely order again.
REV02203,R0006,U00862,4,Worth every penny.
REV02204,R0057,U00226,5,Will definitely order again.
REV02205,R0051,U00874,4,Best in town.
REV02206,R0010,U00648,4,Highly recommended! The main course was perfectly cooked.
REV02207,R0163,U00649,5,Best in town.
REV02208,R0165,U00112,3,Hit or miss.
REV02209,R0082,U00704,3,Not enough quantity.
REV02210,R0127,U00330,3,Not enough quantity.
REV02211,R0140,U00657,3,Might try again.
REV02212,R0042,U00591,4,Generous portions.
REV02213,R0049,U00826,1,Food was cold.
REV02214,R0091,U00940,2,Stale ingredients.
REV02215,R0137,U00178,5,Worth every penny. Five stars!
REV02216,R0187,U00905,2,Not worth the hype.
REV02217,R0183,U00273,5,Amazing food!
REV02218,R0161,U00746,2,Not enough quantity.
REV02219,R0135,U00607,3,Too salty.
REV02220,R0064,U00346,4,Fresh and hot.
REV02221,R0121,U00977,4,Best in town. Five stars!
REV02222,R0171,U00654,4,Worth every penny.
REV02223,R0057,U00649,5,"Great service, very fast."
REV02224,R0144,U00669,2,Overpriced.
REV02225,R0009,U00185,3,Delivery was very late.
REV02226,R0027,U00025,5,Highly recommended! The main course was perfectly cooked.
REV02227,R0089,U00828,5,Worth every penny. I especially liked the dessert.
REV02228,R0107,U00254,2,Delivery was very late.
REV02229,R0173,U00200,5,"Great service, very fast. Five stars!"
